PULocationID,DOLocationID,pickup_hour,num_trips,GCT_Taxi,GCT_UAM_Early,GCT_UAM_Mid,GCT_UAM_Mature
6,132,4,96,95.42,240.142096576645,160.969577056501,82.0470135379017
6,132,5,106,97.48,240.142096576645,160.969577056501,82.0470135379017
6,132,6,78,104.08,240.142096576645,160.969577056501,82.0470135379017
6,132,7,45,106.43,240.142096576645,160.969577056501,82.0470135379017
6,132,8,58,110.2,240.142096576645,160.969577056501,82.0470135379017
6,132,9,37,102.06,240.142096576645,160.969577056501,82.0470135379017
6,132,10,36,107.63,240.142096576645,160.969577056501,82.0470135379017
6,132,11,45,102.5,240.142096576645,160.969577056501,82.0470135379017
6,132,12,42,105.85,240.142096576645,160.969577056501,82.0470135379017
6,132,13,57,119.1,240.142096576645,160.969577056501,82.0470135379017
6,132,14,49,128.13,240.142096576645,160.969577056501,82.0470135379017
6,132,15,51,134.29,240.142096576645,160.969577056501,82.0470135379017
6,132,16,55,133.27,240.142096576645,160.969577056501,82.0470135379017
6,132,17,47,124.73,240.142096576645,160.969577056501,82.0470135379017
6,132,18,36,118.95,240.142096576645,160.969577056501,82.0470135379017
6,132,19,24,98.64,240.142096576645,160.969577056501,82.0470135379017
6,132,20,27,105.68,240.142096576645,160.969577056501,82.0470135379017
6,132,21,10,89.99,240.142096576645,160.969577056501,82.0470135379017
6,132,22,7,89.12,240.142096576645,160.969577056501,82.0470135379017
6,132,23,4,79.65,240.142096576645,160.969577056501,82.0470135379017
7,132,0,103,119.14,170.74977555797,114.455231073102,58.3384144076012
7,132,1,108,125.76,170.74977555797,114.455231073102,58.3384144076012
7,132,2,330,64.21,170.74977555797,114.455231073102,58.3384144076012
7,132,3,1116,67.17,170.74977555797,114.455231073102,58.3384144076012
7,132,4,3024,69.16,170.74977555797,114.455231073102,58.3384144076012
7,132,5,4114,71.89,170.74977555797,114.455231073102,58.3384144076012
7,132,6,3130,75.11,170.74977555797,114.455231073102,58.3384144076012
7,132,7,2314,76.43,170.74977555797,114.455231073102,58.3384144076012
7,132,8,1818,79.98,170.74977555797,114.455231073102,58.3384144076012
7,132,9,1734,78.32,170.74977555797,114.455231073102,58.3384144076012
7,132,10,1553,81.32,170.74977555797,114.455231073102,58.3384144076012
7,132,11,1445,82.78,170.74977555797,114.455231073102,58.3384144076012
7,132,12,1638,85.81,170.74977555797,114.455231073102,58.3384144076012
7,132,13,2183,89.65,170.74977555797,114.455231073102,58.3384144076012
7,132,14,2675,95.23,170.74977555797,114.455231073102,58.3384144076012
7,132,15,2592,102.74,170.74977555797,114.455231073102,58.3384144076012
7,132,16,2350,103.39,170.74977555797,114.455231073102,58.3384144076012
7,132,17,2177,97.68,170.74977555797,114.455231073102,58.3384144076012
7,132,18,1823,88.03,170.74977555797,114.455231073102,58.3384144076012
7,132,19,1423,79.8,170.74977555797,114.455231073102,58.3384144076012
7,132,20,1112,73.43,170.74977555797,114.455231073102,58.3384144076012
7,132,21,701,68.77,170.74977555797,114.455231073102,58.3384144076012
7,132,22,463,72.31,170.74977555797,114.455231073102,58.3384144076012
7,132,23,189,71.38,170.74977555797,114.455231073102,58.3384144076012
8,132,2,2,58.03,186.311488458197,124.886398200955,63.6552334376638
8,132,4,10,68.27,186.311488458197,124.886398200955,63.6552334376638
8,132,5,6,74.65,186.311488458197,124.886398200955,63.6552334376638
8,132,6,4,75.31,186.311488458197,124.886398200955,63.6552334376638
8,132,7,4,95.53,186.311488458197,124.886398200955,63.6552334376638
8,132,8,7,81.36,186.311488458197,124.886398200955,63.6552334376638
8,132,9,3,72.06,186.311488458197,124.886398200955,63.6552334376638
8,132,10,3,76.44,186.311488458197,124.886398200955,63.6552334376638
8,132,11,7,73.52,186.311488458197,124.886398200955,63.6552334376638
8,132,13,6,89.88,186.311488458197,124.886398200955,63.6552334376638
8,132,14,8,98.06,186.311488458197,124.886398200955,63.6552334376638
8,132,15,10,113.04,186.311488458197,124.886398200955,63.6552334376638
8,132,16,5,94.46,186.311488458197,124.886398200955,63.6552334376638
8,132,17,6,101.01,186.311488458197,124.886398200955,63.6552334376638
8,132,18,4,98.63,186.311488458197,124.886398200955,63.6552334376638
8,132,19,4,82.68,186.311488458197,124.886398200955,63.6552334376638
8,132,20,3,74.74,186.311488458197,124.886398200955,63.6552334376638
9,132,0,16,58.16,116.540306289212,78.1180979130087,39.817192504482
9,132,1,18,54.41,116.540306289212,78.1180979130087,39.817192504482
9,132,2,43,63.37,116.540306289212,78.1180979130087,39.817192504482
9,132,3,196,60.45,116.540306289212,78.1180979130087,39.817192504482
9,132,4,558,62.71,116.540306289212,78.1180979130087,39.817192504482
9,132,5,712,66.43,116.540306289212,78.1180979130087,39.817192504482
9,132,6,547,68.5,116.540306289212,78.1180979130087,39.817192504482
9,132,7,420,71.45,116.540306289212,78.1180979130087,39.817192504482
9,132,8,351,71.36,116.540306289212,78.1180979130087,39.817192504482
9,132,9,327,68.01,116.540306289212,78.1180979130087,39.817192504482
9,132,10,296,69.98,116.540306289212,78.1180979130087,39.817192504482
9,132,11,271,68.3,116.540306289212,78.1180979130087,39.817192504482
9,132,12,301,69.15,116.540306289212,78.1180979130087,39.817192504482
9,132,13,290,73.92,116.540306289212,78.1180979130087,39.817192504482
9,132,14,261,79.32,116.540306289212,78.1180979130087,39.817192504482
9,132,15,257,82.27,116.540306289212,78.1180979130087,39.817192504482
9,132,16,214,84.44,116.540306289212,78.1180979130087,39.817192504482
9,132,17,183,80.46,116.540306289212,78.1180979130087,39.817192504482
9,132,18,138,76.19,116.540306289212,78.1180979130087,39.817192504482
9,132,19,123,67.86,116.540306289212,78.1180979130087,39.817192504482
9,132,20,100,62.43,116.540306289212,78.1180979130087,39.817192504482
9,132,21,84,60.22,116.540306289212,78.1180979130087,39.817192504482
9,132,22,31,65.08,116.540306289212,78.1180979130087,39.817192504482
9,132,23,30,58.73,116.540306289212,78.1180979130087,39.817192504482
10,132,0,736,24.3,41.2188380258561,27.6293870103064,14.0828393261097
10,132,1,1078,23.88,41.2188380258561,27.6293870103064,14.0828393261097
10,132,2,1415,24.44,41.2188380258561,27.6293870103064,14.0828393261097
10,132,3,4337,24.03,41.2188380258561,27.6293870103064,14.0828393261097
10,132,4,6286,25.84,41.2188380258561,27.6293870103064,14.0828393261097
10,132,5,9121,28.27,41.2188380258561,27.6293870103064,14.0828393261097
10,132,6,7184,29.32,41.2188380258561,27.6293870103064,14.0828393261097
10,132,7,6457,29.23,41.2188380258561,27.6293870103064,14.0828393261097
10,132,8,6112,26.36,41.2188380258561,27.6293870103064,14.0828393261097
10,132,9,5166,25.29,41.2188380258561,27.6293870103064,14.0828393261097
10,132,10,4326,24.65,41.2188380258561,27.6293870103064,14.0828393261097
10,132,11,5328,24.5,41.2188380258561,27.6293870103064,14.0828393261097
10,132,12,5206,25.28,41.2188380258561,27.6293870103064,14.0828393261097
10,132,13,6624,25.1,41.2188380258561,27.6293870103064,14.0828393261097
10,132,14,6163,25.88,41.2188380258561,27.6293870103064,14.0828393261097
10,132,15,5853,26.29,41.2188380258561,27.6293870103064,14.0828393261097
10,132,16,4665,26.27,41.2188380258561,27.6293870103064,14.0828393261097
10,132,17,4475,26.6,41.2188380258561,27.6293870103064,14.0828393261097
10,132,18,4178,26.3,41.2188380258561,27.6293870103064,14.0828393261097
10,132,19,3859,25.54,41.2188380258561,27.6293870103064,14.0828393261097
10,132,20,3032,25.77,41.2188380258561,27.6293870103064,14.0828393261097
10,132,21,2582,24.43,41.2188380258561,27.6293870103064,14.0828393261097
10,132,22,1676,25.68,41.2188380258561,27.6293870103064,14.0828393261097
10,132,23,1271,24.56,41.2188380258561,27.6293870103064,14.0828393261097
11,132,0,5,72.66,188.605785344025,126.424287661481,64.4391035309751
11,132,1,4,86.11,188.605785344025,126.424287661481,64.4391035309751
11,132,2,72,58.3,188.605785344025,126.424287661481,64.4391035309751
11,132,3,179,66.25,188.605785344025,126.424287661481,64.4391035309751
11,132,4,282,73.74,188.605785344025,126.424287661481,64.4391035309751
11,132,5,354,76.4,188.605785344025,126.424287661481,64.4391035309751
11,132,6,267,77.92,188.605785344025,126.424287661481,64.4391035309751
11,132,7,205,80.34,188.605785344025,126.424287661481,64.4391035309751
11,132,8,212,80.63,188.605785344025,126.424287661481,64.4391035309751
11,132,9,187,83.77,188.605785344025,126.424287661481,64.4391035309751
11,132,10,157,78.97,188.605785344025,126.424287661481,64.4391035309751
11,132,11,109,80.05,188.605785344025,126.424287661481,64.4391035309751
11,132,12,161,82.82,188.605785344025,126.424287661481,64.4391035309751
11,132,13,186,88.04,188.605785344025,126.424287661481,64.4391035309751
11,132,14,180,98.56,188.605785344025,126.424287661481,64.4391035309751
11,132,15,172,111.31,188.605785344025,126.424287661481,64.4391035309751
11,132,16,148,106.17,188.605785344025,126.424287661481,64.4391035309751
11,132,17,138,103.54,188.605785344025,126.424287661481,64.4391035309751
11,132,18,107,95.12,188.605785344025,126.424287661481,64.4391035309751
11,132,19,79,84.43,188.605785344025,126.424287661481,64.4391035309751
11,132,20,55,81.06,188.605785344025,126.424287661481,64.4391035309751
11,132,21,33,74.7,188.605785344025,126.424287661481,64.4391035309751
11,132,22,24,71.63,188.605785344025,126.424287661481,64.4391035309751
11,132,23,9,64.47,188.605785344025,126.424287661481,64.4391035309751
12,132,4,4,107.22,201.702578785816,135.203195363108,68.9137575135132
12,132,5,2,108.48,201.702578785816,135.203195363108,68.9137575135132
12,132,6,9,150.91,201.702578785816,135.203195363108,68.9137575135132
12,132,7,4,106.36,201.702578785816,135.203195363108,68.9137575135132
12,132,8,9,113.51,201.702578785816,135.203195363108,68.9137575135132
12,132,9,8,104.16,201.702578785816,135.203195363108,68.9137575135132
12,132,10,15,117.11,201.702578785816,135.203195363108,68.9137575135132
12,132,11,26,136.46,201.702578785816,135.203195363108,68.9137575135132
12,132,12,40,139.87,201.702578785816,135.203195363108,68.9137575135132
12,132,13,41,138.4,201.702578785816,135.203195363108,68.9137575135132
12,132,14,37,138.46,201.702578785816,135.203195363108,68.9137575135132
12,132,15,51,154.61,201.702578785816,135.203195363108,68.9137575135132
12,132,16,35,147.75,201.702578785816,135.203195363108,68.9137575135132
12,132,17,33,152.11,201.702578785816,135.203195363108,68.9137575135132
12,132,18,18,129.87,201.702578785816,135.203195363108,68.9137575135132
12,132,19,8,121.64,201.702578785816,135.203195363108,68.9137575135132
12,132,20,5,116.03,201.702578785816,135.203195363108,68.9137575135132
12,132,21,3,94.86,201.702578785816,135.203195363108,68.9137575135132
12,132,22,3,158.39,201.702578785816,135.203195363108,68.9137575135132
13,132,0,20,102.95,205.398719334567,137.680754230776,70.1765818910983
13,132,1,14,102.79,205.398719334567,137.680754230776,70.1765818910983
13,132,2,42,99.81,205.398719334567,137.680754230776,70.1765818910983
13,132,3,286,104.15,205.398719334567,137.680754230776,70.1765818910983
13,132,4,1135,108.61,205.398719334567,137.680754230776,70.1765818910983
13,132,5,2055,113.85,205.398719334567,137.680754230776,70.1765818910983
13,132,6,1743,117.51,205.398719334567,137.680754230776,70.1765818910983
13,132,7,1262,121.5,205.398719334567,137.680754230776,70.1765818910983
13,132,8,1062,124.58,205.398719334567,137.680754230776,70.1765818910983
13,132,9,928,123.23,205.398719334567,137.680754230776,70.1765818910983
13,132,10,914,127.7,205.398719334567,137.680754230776,70.1765818910983
13,132,11,941,145.49,205.398719334567,137.680754230776,70.1765818910983
13,132,12,1342,135.83,205.398719334567,137.680754230776,70.1765818910983
13,132,13,1979,142.92,205.398719334567,137.680754230776,70.1765818910983
13,132,14,2343,164.51,205.398719334567,137.680754230776,70.1765818910983
13,132,15,2291,173.74,205.398719334567,137.680754230776,70.1765818910983
13,132,16,2048,167.47,205.398719334567,137.680754230776,70.1765818910983
13,132,17,1615,163.51,205.398719334567,137.680754230776,70.1765818910983
13,132,18,1190,144.95,205.398719334567,137.680754230776,70.1765818910983
13,132,19,939,128.84,205.398719334567,137.680754230776,70.1765818910983
13,132,20,549,120.59,205.398719334567,137.680754230776,70.1765818910983
13,132,21,336,115.78,205.398719334567,137.680754230776,70.1765818910983
13,132,22,168,116.87,205.398719334567,137.680754230776,70.1765818910983
13,132,23,70,116.39,205.398719334567,137.680754230776,70.1765818910983
14,132,0,23,77.37,203.217732683181,136.218817719667,69.431425403072
14,132,1,38,82.11,203.217732683181,136.218817719667,69.431425403072
14,132,2,108,82.34,203.217732683181,136.218817719667,69.431425403072
14,132,3,653,80.94,203.217732683181,136.218817719667,69.431425403072
14,132,4,1531,84.86,203.217732683181,136.218817719667,69.431425403072
14,132,5,2017,89.46,203.217732683181,136.218817719667,69.431425403072
14,132,6,1581,91.94,203.217732683181,136.218817719667,69.431425403072
14,132,7,1206,94.63,203.217732683181,136.218817719667,69.431425403072
14,132,8,1136,97.3,203.217732683181,136.218817719667,69.431425403072
14,132,9,894,94.51,203.217732683181,136.218817719667,69.431425403072
14,132,10,756,92.96,203.217732683181,136.218817719667,69.431425403072
14,132,11,650,98.43,203.217732683181,136.218817719667,69.431425403072
14,132,12,861,98.28,203.217732683181,136.218817719667,69.431425403072
14,132,13,971,104.55,203.217732683181,136.218817719667,69.431425403072
14,132,14,981,114.09,203.217732683181,136.218817719667,69.431425403072
14,132,15,920,122.19,203.217732683181,136.218817719667,69.431425403072
14,132,16,827,122.49,203.217732683181,136.218817719667,69.431425403072
14,132,17,752,118.24,203.217732683181,136.218817719667,69.431425403072
14,132,18,544,105.84,203.217732683181,136.218817719667,69.431425403072
14,132,19,407,94.45,203.217732683181,136.218817719667,69.431425403072
14,132,20,333,90.19,203.217732683181,136.218817719667,69.431425403072
14,132,21,183,85.43,203.217732683181,136.218817719667,69.431425403072
14,132,22,82,81.42,203.217732683181,136.218817719667,69.431425403072
14,132,23,47,83.17,203.217732683181,136.218817719667,69.431425403072
15,132,0,4,57.3,150.626935041382,100.966695854551,51.4632392849478
15,132,1,10,64.54,150.626935041382,100.966695854551,51.4632392849478
15,132,2,47,66.82,150.626935041382,100.966695854551,51.4632392849478
15,132,3,171,65.47,150.626935041382,100.966695854551,51.4632392849478
15,132,4,456,69.08,150.626935041382,100.966695854551,51.4632392849478
15,132,5,563,73.69,150.626935041382,100.966695854551,51.4632392849478
15,132,6,410,75.94,150.626935041382,100.966695854551,51.4632392849478
15,132,7,298,77.33,150.626935041382,100.966695854551,51.4632392849478
15,132,8,203,76.76,150.626935041382,100.966695854551,51.4632392849478
15,132,9,188,73.36,150.626935041382,100.966695854551,51.4632392849478
15,132,10,161,70.65,150.626935041382,100.966695854551,51.4632392849478
15,132,11,162,73.72,150.626935041382,100.966695854551,51.4632392849478
15,132,12,165,73.1,150.626935041382,100.966695854551,51.4632392849478
15,132,13,209,78.78,150.626935041382,100.966695854551,51.4632392849478
15,132,14,212,81.24,150.626935041382,100.966695854551,51.4632392849478
15,132,15,238,89.39,150.626935041382,100.966695854551,51.4632392849478
15,132,16,193,91.97,150.626935041382,100.966695854551,51.4632392849478
15,132,17,192,91.33,150.626935041382,100.966695854551,51.4632392849478
15,132,18,161,78.33,150.626935041382,100.966695854551,51.4632392849478
15,132,19,136,73.54,150.626935041382,100.966695854551,51.4632392849478
